,ISO_A3,AG.PRD.CROP.XD,AG.PRD.FOOD.XD,AG.PRD.LVSK.XD,CC.EST,CC.NO.SRC,CC.PER.RNK,CC.PER.RNK.LOWER,CC.PER.RNK.UPPER,CC.STD.ERR,EG.ELC.ACCS.UR.ZS,EG.ELC.ACCS.ZS,ER.LND.PTLD.ZS,ER.PTD.TOTL.ZS,GE.EST,GE.NO.SRC,GE.PER.RNK,GE.PER.RNK.LOWER,GE.PER.RNK.UPPER,GE.STD.ERR,IQ.SPI.PIL1,IQ.SPI.PIL3,IT.MLT.MAIN.P2,IT.NET.SECR,IT.NET.SECR.P6,PV.EST,PV.NO.SRC,PV.PER.RNK,PV.PER.RNK.LOWER,PV.PER.RNK.UPPER,PV.STD.ERR,RL.EST,RL.NO.SRC,RL.PER.RNK,RL.PER.RNK.LOWER,RL.PER.RNK.UPPER,RL.STD.ERR,RQ.EST,RQ.NO.SRC,RQ.PER.RNK,RQ.PER.RNK.LOWER,RQ.PER.RNK.UPPER,RQ.STD.ERR,SE.SEC.DURS,SH.TBS.INCD,SM.POP.NETM,SP.ADO.TFRT,SP.DYN.CBRT.IN,SP.DYN.CDRT.IN,SP.DYN.LE00.FE.IN,SP.DYN.LE00.IN,SP.DYN.LE00.MA.IN,SP.DYN.TFRT.IN,SP.DYN.TO65.FE.ZS,SP.DYN.TO65.MA.ZS,SP.POP.0004.FE.5Y,SP.POP.0004.MA.5Y,SP.POP.0014.FE.IN,SP.POP.0014.FE.ZS,SP.POP.0014.MA.IN,SP.POP.0014.MA.ZS,SP.POP.0014.TO,SP.POP.0014.TO.ZS,SP.POP.0509.FE.5Y,SP.POP.0509.MA.5Y,SP.POP.1014.FE.5Y,SP.POP.1014.MA.5Y,SP.POP.1519.FE.5Y,SP.POP.1519.MA.5Y,SP.POP.1564.FE.IN,SP.POP.1564.FE.ZS,SP.POP.1564.MA.IN,SP.POP.1564.MA.ZS,SP.POP.1564.TO,SP.POP.1564.TO.ZS,SP.POP.2024.FE.5Y,SP.POP.2024.MA.5Y,SP.POP.2529.FE.5Y,SP.POP.2529.MA.5Y,SP.POP.3034.FE.5Y,SP.POP.3034.MA.5Y,SP.POP.3539.FE.5Y,SP.POP.3539.MA.5Y,SP.POP.4044.FE.5Y,SP.POP.4044.MA.5Y,SP.POP.4549.FE.5Y,SP.POP.4549.MA.5Y,SP.POP.5054.FE.5Y,SP.POP.5054.MA.5Y,SP.POP.5559.FE.5Y,SP.POP.5559.MA.5Y,SP.POP.6064.FE.5Y,SP.POP.6064.MA.5Y,SP.POP.6569.FE.5Y,SP.POP.6569.MA.5Y,SP.POP.65UP.FE.IN,SP.POP.65UP.FE.ZS,SP.POP.65UP.MA.IN,SP.POP.65UP.MA.ZS,SP.POP.65UP.TO,SP.POP.65UP.TO.ZS,SP.POP.7074.FE.5Y,SP.POP.7074.MA.5Y,SP.POP.7579.FE.5Y,SP.POP.7579.MA.5Y,SP.POP.80UP.FE.5Y,SP.POP.80UP.MA.5Y,SP.POP.BRTH.MF,SP.POP.DPND,SP.POP.DPND.OL,SP.POP.DPND.YG,SP.POP.GROW,SP.POP.TOTL,SP.POP.TOTL.FE.IN,SP.POP.TOTL.FE.ZS,SP.POP.TOTL.MA.IN,SP.POP.TOTL.MA.ZS,SP.RUR.TOTL,SP.RUR.TOTL.ZS,SP.URB.GROW,SP.URB.TOTL,SP.URB.TOTL.IN.ZS,VA.EST,VA.NO.SRC,VA.PER.RNK,VA.PER.RNK.LOWER,VA.PER.RNK.UPPER,VA.STD.ERR,Happiness score
114,RWA,123.19,117.31,87.15,0.561417639255524,10.0,70.2830200195312,62.2641525268555,79.2452850341797,0.161832571029663,98.0,50.6,9.1052475,9.10524749828135,0.232074052095413,8.0,61.3207550048828,46.698112487793,70.7547149658203,0.214740008115768,90.0,71.975,0.0757,1577.0,114.468648438109,0.082752451300621,5.0,49.0566024780273,35.3773574829102,60.3773574829102,0.240797773003578,0.147747457027435,11.0,56.1320762634277,50.0,61.3207550048828,0.149957850575447,0.16292978823185,9.0,58.0188674926758,47.6415100097656,66.9811325073242,0.180236950516701,6.0,56.0,-8999.0,32.248,29.474,5.847,69.244,67.129,64.813,3.749,71.350829,61.199241,13.4602894668637,14.3406973316725,2624351.0,37.30072316614,2674979.0,39.6819911589297,5299330.0,38.465895037617,12.3142844411792,13.1203068251051,11.5261492580972,12.220987002152,10.9030945717448,11.3855816588511,4146920.0,58.941469373478,3890015.0,57.7064529666718,8036935.0,58.3371667992275,9.22811276300577,9.4164638418499,8.05130038645281,8.10226732110584,7.41389025632782,7.37224632582603,6.71972637671371,6.76952024754641,5.20946973193767,5.00994727964042,3.76263998600842,3.2549433403367,2.94246800068537,2.51895145540621,2.48423797147062,2.08165239809471,2.22652932913103,1.79487909801442,1.61204526911021,1.23518051149088,264386.0,3.757807460382,176046.0,2.61155587439859,440433.0,3.19693816315557,1.01235726549263,0.719918695026093,0.584849307282325,0.350784204037389,0.548555618496833,0.305672463844223,1.026,71.4173126944538,5.48011151017148,65.9372011842823,2.31160323907511,13776698.0,7035658.0,51.0692620249061,6741039.0,48.9307307164605,11335329.0,82.279,3.1787690947125,2441369.0,17.721,-0.93596738576889,10.0,22.7053146362305,17.8743953704834,28.019323348999,0.124282069504261,3.268199920654297
115,SAU,182.29,172.66,164.71,0.357307374477386,7.0,63.6792449951172,57.5471687316895,73.5849075317383,0.182751730084419,100.0,100.0,4.7601271,4.52837191846974,0.582258403301239,7.0,70.7547149658203,59.4339637756348,78.7735824584961,0.247945472598076,70.0,71.14375,21.1,10417.0,286.111991544906,-0.355806291103363,7.0,34.4339637756348,19.3396224975586,45.7547187805176,0.21925662457943,0.289913713932037,9.0,58.0188674926758,53.301887512207,68.8679275512695,0.176671266555786,0.418585479259491,7.0,65.0943374633789,53.301887512207,75.9433975219727,0.231741517782211,6.0,8.2,28998.0,11.577,16.919,2.752,79.525,77.905,76.666,2.393,87.781626,84.329583,10.0341671502344,7.7624761648227,4606803.0,29.8569472357539,4840146.0,23.0711288856192,9446950.0,25.946870840637,9.98475234576118,7.72104948448188,9.83802773975829,7.58760323631461,8.69797774554749,6.57808827953605,10331383.0,66.9582655374465,15607354.0,74.3943028233134,25938738.0,71.2430065022706,7.99501010607122,6.11554516517489,8.61060664198616,6.90209439730007,8.75514389189885,7.92094715948512,7.94596796226522,9.41482680956861,8.28780473151371,11.2313278747767,7.08651200730493,10.2807783706683,4.71066739215597,7.69934230437923,2.9507854925341,5.2557258586211,1.91778956616887,2.99562660380323,1.28462288992644,1.37600832747297,491399.0,3.18478722679963,531733.0,2.53456829106745,1023133.0,2.81012265709243,0.796304554240647,0.476270975295642,0.548109309345393,0.292827666940263,0.555750473287149,0.389461321358571,1.051,40.3646584502299,3.94442088894225,36.4202375612877,1.2670953577821,36408820.0,15429586.0,42.3787038415417,20979233.0,57.6212934118711,5559991.0,15.271,1.52826624499769,30848829.0,84.729,-1.48439347743988,9.0,7.72946882247925,2.89855074882507,14.0096616744995,0.131891697645187,6.522799968719482
116,SEN,189.93,177.49,144.34,-0.0131743038073182,13.0,54.2452812194824,47.6415100097656,60.8490562438965,0.14755292236805,96.6,67.9,26.3941708,15.4830077887576,0.0397833846509457,11.0,54.7169799804688,41.0377349853516,63.2075462341309,0.203998982906342,100.0,72.13125,1.68,787.0,45.4481169898055,-0.157593667507172,6.0,42.9245300292969,25.943395614624,51.886791229248,0.233049780130386,-0.268764853477478,14.0,42.4528312683105,33.4905662536621,52.8301887512207,0.146288320422173,-0.296521306037903,10.0,41.0377349853516,29.7169818878174,52.3584899902344,0.173512041568756,7.0,112.0,-19999.0,64.613,32.067,5.548,70.2,67.913,65.473,4.314,75.450748,64.354516,14.6532622843345,15.5222962400321,3545544.0,40.2884105738082,3632156.0,42.6507450320093,7177700.0,41.4501812698435,13.4811060694874,14.2693200193259,12.1540422199863,12.8591287726513,10.4871474388311,11.0511354245666,4934095.0,56.0666778366065,4661076.0,54.7328815311946,9595171.0,55.4107311493251,8.89958422938579,9.27484694036614,7.60691084064251,7.76520810397457,6.74852425834241,6.6775610058826,5.90601762611961,5.647158800915,4.94551074947626,4.5603806509443,3.98018023146774,3.54152136493901,3.10570348150435,2.67973619439591,2.45434145051611,2.0311075207636,1.93275753032062,1.50422552444689,1.48310779543056,1.1071984308206,320767.0,3.64491158958528,222811.0,2.61637343679609,543578.0,3.13908758083138,1.03129906911676,0.750935572369963,0.673662139772991,0.472073680694562,0.456842585264963,0.286165752910961,1.031,80.4704574832486,5.66512050697168,74.8053369762769,2.57217015290678,17316449.0,8800406.0,50.8210776932384,8516043.0,49.1789223067616,8816497.0,50.914,3.56720042591042,8499952.0,49.086,0.176930591464043,13.0,54.5893707275391,46.3768119812012,58.937198638916,0.120508655905724,5.04610013961792
117,SGP,90.86,131.01,139.04,2.09469985961914,10.0,98.5849075317383,95.7547149658203,99.5283050537109,0.153334483504295,100.0,100.0,5.5545597,2.463630223174,2.14423561096191,7.0,100.0,96.2264175415039,100.0,0.247945472598076,100.0,59.1625,35.1,1198709.0,212649.338604675,1.44037234783173,8.0,97.1698150634766,88.2075500488281,100.0,0.214086413383484,1.77819037437439,10.0,99.0566024780273,90.5660400390625,100.0,0.164509877562523,2.21437835693359,8.0,100.0,98.5849075317383,100.0,0.212983131408691,4.0,51.0,26998.0,2.462,7.9,6.3,85.2,82.8951219512195,80.7,1.04,94.598562,90.448711,4.05484454602141,3.95694710481568,323265.0,12.0215287820733,344133.0,11.6735347443238,667397.0,11.8395394940683,3.94053537804727,3.83936634063831,4.02614885800458,3.87722129886986,4.3428713754373,4.11878265110144,1929879.0,71.7681262119148,2187579.0,74.2061978454353,4117459.0,73.043156449671,5.74241761171542,6.23410043755596,7.02160332771756,7.92448591814753,7.21412403167401,7.69266829776845,7.77053272071431,7.69433225197643,8.05929623649737,7.81804084751588,8.20666859023663,8.26031667608508,7.96394797240233,8.16350334038807,7.82825735962836,8.25297287818639,7.61840698589158,8.04699454671008,6.52221767152734,6.81216452923216,435904.0,16.2103450060119,416262.0,14.1202674102409,852166.0,15.1173040562606,4.31205332907692,3.91942813733766,2.32431564906015,1.66603415074017,3.05175835634747,1.72264059293088,1.06,36.9053583775819,20.6964052343933,16.2089531431886,3.30862052439523,5637022.0,2689047.0,47.7033192323094,2947974.0,52.2966640332186,0.0,0.0,3.30862052439523,5637022.0,100.0,-0.0601325668394566,10.0,43.4782600402832,38.164249420166,52.6570053100586,0.126676425337791,6.480199813842773
118,SLE,105.75,104.72,101.8,-0.559889018535614,13.0,33.0188674926758,22.6415100097656,44.8113212585449,0.14755292236805,55.3,29.4,12.7496834,5.09579596628128,-1.17013084888458,11.0,11.3207550048828,6.13207530975342,20.7547168731689,0.203998982906342,80.0,72.48125,0.00325,94.0,10.922970053167,-0.0945132076740265,6.0,45.2830200195312,28.301887512207,53.301887512207,0.233049780130386,-0.830980896949768,14.0,22.6415100097656,15.0943393707275,30.1886787414551,0.146288320422173,-1.05557787418365,10.0,15.0943393707275,7.07547187805176,21.2264156341553,0.173512041568756,7.0,286.0,-4000.0,97.943,30.788,8.909,61.693,60.411,59.115,3.876,61.08649,55.454418,13.7972845628511,14.0697005142628,1659129.0,38.642574890661,1695001.0,39.3071899395945,3354130.0,38.9756031977808,12.7921200430602,12.9876406245362,12.0531702847496,12.2498488007955,10.8304456523612,11.0242888071774,2483904.0,57.8523106649407,2497458.0,57.9162059574342,4981362.0,57.8843276063659,9.58765592662068,9.72798752931224,8.12022566068075,8.2260367812936,6.82894432221908,6.92610625871946,5.76679866384878,5.84982069444032,4.79518465708604,4.80677808409273,3.9836488704156,3.91516657885363,3.26384421568659,3.14349407447535,2.64099949551953,2.47280269524177,2.03456320050234,1.82372445382766,1.4707375709382,1.24655859479355,150493.0,3.50511444439838,119733.0,2.7766041029713,270226.0,3.14006919585327,0.984715126914335,0.782339932915789,0.637820756180351,0.474793330167117,0.411840990365494,0.272912245094838,1.033,72.7583339656905,5.42474126554143,67.3335927001491,2.17409124204784,8605718.0,4293526.0,49.8915488515891,4312192.0,50.1084511484109,4833746.0,56.169,3.22682158801534,3771972.0,43.831,-0.14665475487709,13.0,41.062801361084,36.7149772644043,49.7584533691406,0.120508655905724,3.5739998817443848
119,SLV,105.36,102.68,98.89,-0.642525255680084,11.0,27.3584899902344,20.2830181121826,40.0943412780762,0.158962815999985,100.0,100.0,8.6441994,2.12931201780961,-0.321259051561356,8.0,39.1509437561035,24.5283012390137,57.0754699707031,0.257132947444916,90.0,75.55,13.7,1089.0,171.864366977296,-0.352474838495255,6.0,34.9056587219238,19.3396224975586,46.698112487793,0.233049780130386,-0.742217719554901,12.0,24.056604385376,17.4528293609619,35.8490562438965,0.167237296700478,-0.462724059820175,8.0,34.9056587219238,20.7547168731689,47.6415100097656,0.20897077023983,6.0,50.0,-23249.0,54.546,15.803,8.173,75.813,71.475,66.837,1.785,80.9259,62.400688,7.38569573715009,8.50634776219276,782195.0,23.5611087406941,828226.0,27.4561993386121,1610421.0,25.4154256870471,7.99219785553984,9.30366972309791,8.18321514800414,9.64618185332147,8.31450094303775,9.73727973696978,2224745.0,67.013288074349,1980298.0,65.6481085669305,4205043.0,66.3633736675382,9.47965672612657,10.9789193596429,9.16477865835466,10.3636439882773,7.56315822686914,8.05140532906044,6.37667622079448,5.83805494747203,6.40115017019561,5.28543423407416,5.953525400872,4.72530490690396,5.3423544059811,4.24430609220412,4.6209376820956,3.54224241683879,3.79654964002209,2.88151755548708,3.1044112900663,2.35922965269263,312916.0,9.42560318495694,208011.0,6.89569209445737,520928.0,8.22120064541462,2.46161242210318,1.86014717877512,1.77239588518359,1.30926687254302,2.08718358760386,1.36704839044659,1.048,50.68554590286,12.3881729627973,38.2973729400627,0.351368233858255,6336392.0,3319856.0,52.3934756561778,3016535.0,47.6065085619703,1598862.0,25.233,1.22318955763099,4737530.0,74.767,-0.371244877576828,12.0,36.7149772644043,32.3671493530273,40.0966186523438,0.127690404653549,6.119999885559082
120,SRB,94.58,98.37,107.02,-0.456542432308197,9.0,35.3773574829102,25.0,48.113208770752,0.158062413334846,100.0,100.0,8.13799,8.1379898947208,0.0651759877800941,6.0,56.6037750244141,35.8490562438965,68.3962249755859,0.267504096031189,100.0,82.7375,38.2,79115.0,11871.1989543322,-0.174069464206696,6.0,41.9811325073242,25.4716987609863,51.886791229248,0.233049780130386,-0.113955773413181,10.0,49.0566024780273,39.1509437561035,55.6603775024414,0.157532021403313,0.137092441320419,7.0,56.1320762634277,43.3962249755859,68.3962249755859,0.225545197725296,8.0,14.0,-9999.0,14.356,9.3,16.2,78.12,75.4821951219512,72.97,1.63,87.328962,74.919975,4.39368692238064,5.10008476667208,465210.0,13.4061744908612,496882.0,15.555132139512,962092.0,14.4361893882812,4.54852325051505,5.2759452755148,4.46396431796552,5.17910209732508,4.59280399361772,5.3159739817743,2167407.0,62.4591716256445,2164892.0,67.7729333717778,4332299.0,65.0061058396781,4.74936899941079,5.46398340953859,5.64965102652204,6.40595088617864,6.14157949809573,6.84157184105469,6.74121788532458,7.59278541435417,7.0092560050605,7.84499082127753,7.3309895123786,7.97202526474417,6.78617680197027,7.16435835905128,6.73313299289022,6.83192219263125,6.72499491037405,6.33937120117321,7.23182990237359,5.55480278025439,837501.0,24.1346538834943,532557.0,16.6719344887102,1370058.0,20.5577047720407,6.45484248488637,4.92019394059861,4.41693098812944,3.1168942230964,6.03105050810491,3.08004354476079,1.069,53.8316953654399,31.6242715472778,22.2074238181621,-2.5170575672922,6664449.0,3470118.0,52.0690894311533,3194331.0,47.9309105688468,2874177.0,43.127,-2.1259518720739,3790272.0,56.873,-0.0982479974627495,10.0,42.512077331543,37.6811599731445,51.6908226013184,0.12435869127512,6.455100059509277
121,SRB,94.58,98.37,107.02,-0.456542432308197,9.0,35.3773574829102,25.0,48.113208770752,0.158062413334846,100.0,100.0,8.13799,8.1379898947208,0.0651759877800941,6.0,56.6037750244141,35.8490562438965,68.3962249755859,0.267504096031189,100.0,82.7375,38.2,79115.0,11871.1989543322,-0.174069464206696,6.0,41.9811325073242,25.4716987609863,51.886791229248,0.233049780130386,-0.113955773413181,10.0,49.0566024780273,39.1509437561035,55.6603775024414,0.157532021403313,0.137092441320419,7.0,56.1320762634277,43.3962249755859,68.3962249755859,0.225545197725296,8.0,14.0,-9999.0,14.356,9.3,16.2,78.12,75.4821951219512,72.97,1.63,87.328962,74.919975,4.39368692238064,5.10008476667208,465210.0,13.4061744908612,496882.0,15.555132139512,962092.0,14.4361893882812,4.54852325051505,5.2759452755148,4.46396431796552,5.17910209732508,4.59280399361772,5.3159739817743,2167407.0,62.4591716256445,2164892.0,67.7729333717778,4332299.0,65.0061058396781,4.74936899941079,5.46398340953859,5.64965102652204,6.40595088617864,6.14157949809573,6.84157184105469,6.74121788532458,7.59278541435417,7.0092560050605,7.84499082127753,7.3309895123786,7.97202526474417,6.78617680197027,7.16435835905128,6.73313299289022,6.83192219263125,6.72499491037405,6.33937120117321,7.23182990237359,5.55480278025439,837501.0,24.1346538834943,532557.0,16.6719344887102,1370058.0,20.5577047720407,6.45484248488637,4.92019394059861,4.41693098812944,3.1168942230964,6.03105050810491,3.08004354476079,1.069,53.8316953654399,31.6242715472778,22.2074238181621,-2.5170575672922,6664449.0,3470118.0,52.0690894311533,3194331.0,47.9309105688468,2874177.0,43.127,-2.1259518720739,3790272.0,56.873,-0.0982479974627495,10.0,42.512077331543,37.6811599731445,51.6908226013184,0.12435869127512,6.177999973297119
122,SVK,85.0,86.15,88.18,0.213295862078667,12.0,60.3773574829102,53.301887512207,66.0377349853516,0.144522652029991,100.0,100.0,37.5865822,37.5865817729414,0.378134667873383,8.0,63.6792449951172,52.3584899902344,75.4716949462891,0.225330874323845,90.0,77.7625,9.88,200435.0,36900.6169648393,0.445335745811462,7.0,59.4339637756348,48.5849075317383,75.4716949462891,0.226557314395905,0.620998740196228,12.0,69.8113174438477,60.8490562438965,78.7735824584961,0.148439005017281,0.850252985954285,8.0,76.8867950439453,67.9245300292969,85.3773574829102,0.212983131408691,9.0,2.9,425001.0,26.623,9.7,11.0,80.6,77.0658536585366,73.7,1.57,87.802014,74.054385,4.99947590233592,5.49583949900283,417124.0,15.0171219674886,437812.0,16.4957142061921,854936.0,15.7396012689394,4.98057373534368,5.47676452984099,5.03707232980903,5.52311017734826,4.91430353484383,5.3633663766679,1808725.0,65.116995057889,1845915.0,69.5496040765312,3654639.0,67.2828851414196,5.36403997002681,5.81262541746894,6.20053449298965,6.74271148510783,7.16913627838682,7.77948682893325,7.55601564496498,8.3070946736775,7.74145092756624,8.58201357332739,7.50629133766183,8.20336092978507,6.18674336106864,6.53334012682679,6.225361995556,6.27073292305226,6.25311751482417,5.9548717416843,6.40897809618275,5.51616558306215,551805.0,19.8658829746224,370371.0,13.9546817172767,922176.0,16.977513589641,5.35139232391835,4.05825408547943,3.5715046800622,2.25012107709751,4.53400787445912,2.13014097163759,1.054,48.6261981005511,25.2330257516543,23.3931723488968,-0.284860959688394,5431752.0,2777654.0,51.1373444591458,2654098.0,48.8626555408542,2503549.0,46.091,-0.119626404496077,2928203.0,53.909,0.889783501625061,11.0,75.8454132080078,69.0821228027344,81.159423828125,0.102612741291523,6.390699863433838
123,SVN,81.75,94.0,101.54,0.767268538475037,12.0,78.301887512207,68.8679275512695,81.1320724487305,0.144522652029991,100.0,100.0,40.4387856,40.0922967119877,1.06853556632996,8.0,80.6603775024414,75.0,91.0377349853516,0.225330874323845,100.0,83.7625,31.9,130661.0,61866.4138872133,0.709335088729858,7.0,70.2830200195312,55.6603775024414,87.2641525268555,0.226557314395905,0.970905184745789,12.0,82.5471725463867,74.5283050537109,85.3773574829102,0.148439005017281,0.694944024085999,8.0,73.5849075317383,62.7358474731445,82.0754699707031,0.212983131408691,7.0,3.9,2000.0,4.365,8.3,10.6,84.1,81.2829268292683,78.6,1.55,94.081827,87.52857,4.54383983753063,4.79573053857657,155177.0,14.7742023914148,164083.0,15.4553077121229,319260.0,15.1165840505245,4.95973599676351,5.17851436893924,5.27062655712063,5.48106280460711,4.53558736499026,4.70836310879779,644978.0,61.4077390169788,705093.0,66.413932993592,1350072.0,63.9242793337623,4.62062577455858,5.07092386599469,5.01095824011755,5.79374623749958,5.78299127467027,6.5835252804837,6.51869445884411,7.30156168107697,7.15750223267325,8.07257221068219,7.06852729884717,7.72657466654217,6.72761481252422,7.1535250318009,7.18273393032542,7.29419503957576,6.80250362942794,6.7089458711382,6.74298148553043,6.36801582561048,250166.0,23.8180585916065,192488.0,18.1307592942851,442654.0,20.9591366157132,5.72508168287835,4.96633632519077,4.11418955739713,3.05391865444774,7.23580586580057,3.74248848903614,1.064,56.4350642039832,32.787436521904,23.6476276820792,0.185163077643301,2111986.0,1050321.0,49.7314425023728,1061664.0,50.2685103243446,934533.0,44.249,0.767982604023895,1177453.0,55.751,0.976333498954773,11.0,78.260871887207,71.4975814819336,87.4396133422852,0.102612741291523,6.630099773406982
124,SWE,103.06,101.15,99.81,2.06152534484863,10.0,97.6415100097656,95.2830200195312,99.5283050537109,0.162994086742401,100.0,100.0,15.4291687,15.5281205234679,1.5724048614502,7.0,94.8113174438477,83.4905624389648,98.1132049560547,0.238242536783218,100.0,83.33125,10.5,480359.0,45805.4450768818,0.910905122756958,7.0,79.2452850341797,63.6792449951172,95.2830200195312,0.226557314395905,1.68850898742676,10.0,93.8679275512695,89.1509399414062,100.0,0.164599150419235,1.68157696723938,7.0,96.2264175415039,87.2641525268555,99.5283050537109,0.234129175543785,6.0,3.9,39998.0,3.312,10.0,9.0,84.8,83.109756097561,81.5,1.52,94.066636,91.077619,5.48124765418906,5.70346921866639,895894.0,17.2228484088235,949785.0,17.9707671140378,1845679.0,17.5997812945199,5.83726626932165,6.10247309613353,5.90433448531283,6.16482479923786,5.61283283760758,5.93732102098798,3175449.0,61.0454634405125,3342312.0,63.2395142397936,6517761.0,62.1512118238219,5.24483195393917,5.88688479417825,6.31058498696283,6.64081375085463,7.23351587660136,7.50059953560677,6.38029044866047,6.65015239960012,6.02999542112992,6.20740828515888,6.19018898732058,6.29850007946786,6.25986578330402,6.31809901600925,6.33905959640203,6.40509986147201,5.44429754858456,5.3946354964578,5.2268967720877,5.05301775659889,1130434.0,21.7316881506639,993067.0,18.7897186461687,2123501.0,20.2490068816582,5.21006999785198,4.8645801887103,4.87781525979163,4.42430004805689,6.41690612093262,4.44782065280258,1.057,60.8979065050099,32.580221950452,28.3176845545579,0.68058286829853,10486941.0,5201777.0,49.6024256288091,5285164.0,50.3975743711909,1206837.0,11.508,0.968032399844047,9280104.0,88.492,1.52612793445587,10.0,96.6183547973633,93.2367172241211,99.5169067382812,0.109034642577171,7.384300231933594
125,SWZ,107.49,105.96,100.16,-0.726303339004517,8.0,25.0,15.5660381317139,39.6226425170898,0.208808571100235,86.1,82.3,4.2582645,4.25826472768856,-0.781404197216034,7.0,23.1132068634033,10.8490562438965,35.8490562438965,0.25491738319397,80.0,70.0125,3.18,134.0,111.511479857199,-0.210463792085648,4.0,39.6226425170898,23.5849056243896,51.886791229248,0.24822673201561,-0.645428061485291,9.0,25.943395614624,17.9245281219482,40.0943412780762,0.187260165810585,-0.718993604183197,5.0,23.5849056243896,13.6792449951172,40.5660362243652,0.245696008205414,5.0,325.0,-5733.0,68.426,23.642,11.883,60.599,56.36,52.647,2.785,51.209477,30.419901,11.3359377774034,11.7493084991286,207492.0,34.2675971319736,209417.0,35.12723783772,416908.0,34.6940779523172,11.5830048876679,11.8214359399296,11.3486544669023,11.5564933986618,10.2031615011309,10.5336256451632,368153.0,60.801052347344,368527.0,61.8160683164281,736679.0,61.3046171974763,8.94652136610276,9.31274290593072,8.59169269872098,8.91797097122115,8.23546024093998,8.69823388412978,6.91812681512163,7.46368047879201,5.19055628910485,5.67265548076294,3.76992040508436,4.04668490540402,3.26356495049162,3.08504160746905,3.04383046505924,2.34472890985244,2.63821761558769,1.74070352770281,2.0842984392328,1.31045495641322,29860.0,4.93135052068237,18223.0,3.05669384585192,48082.0,4.00130485020644,1.44813366066422,0.896644732096879,0.817996923221749,0.495414875362105,0.580921497563598,0.354179281979714,1.03,63.1197577235132,6.526859052586,56.5928986709272,0.785236419347899,1201670.0,605504.0,50.3885426115323,596167.0,49.61154060599,906348.0,75.424,1.63078168518085,295322.0,24.576,-1.22105753421783,11.0,14.9758453369141,9.66183567047119,21.7391300201416,0.129303216934204,4.396100044250488
126,TCD,104.38,130.28,145.44,-1.48853802680969,10.0,4.71698093414307,0.471698105335236,11.3207550048828,0.179236352443695,46.3,11.7,20.9712543,20.971255019332,-1.42367351055145,9.0,8.49056625366211,1.88679242134094,12.2641506195068,0.212464958429337,83.4,68.2375,0.0284,16.0,0.902765650782599,-1.47040486335754,4.0,8.96226406097412,6.13207530975342,12.7358493804932,0.24822673201561,-1.37356173992157,11.0,8.01886749267578,5.18867921829224,13.2075471878052,0.15850818157196,-1.14935708045959,8.0,12.7358493804932,6.13207530975342,20.2830181121826,0.191184431314468,7.0,140.0,-2000.0,135.678,43.184,12.157,54.769,52.997,51.3,6.215,47.92527,40.462422,18.4468149280996,18.843166851806,4150154.0,47.0149153550415,4270057.0,47.9997306655282,8420211.0,47.5092314137968,15.5246174869191,15.8394467537215,13.0434829400228,13.3171170600007,10.7109156948958,10.9017792487007,4482300.0,50.777629091527,4464868.0,50.1896076462213,8947169.0,50.4824788839582,8.79071631371383,8.87283411132327,7.24269702698301,7.250363702706,5.88001161168815,5.82453780923161,4.73279947889009,4.6388872214732,3.90328879826108,3.78840404936959,3.39250479690166,3.26405614567083,2.65174139920842,2.50377641551789,2.01190339641879,1.84396878507896,1.46105057456615,1.30100015714925,1.00421844134327,0.860352774201265,194859.0,2.20745555343147,161077.0,1.81066168825052,355936.0,2.00828970224503,0.61247973264796,0.505833969012147,0.346311518936256,0.276006008092174,0.244445860503976,0.168468936944933,1.042,98.0885350438781,3.97819690228272,94.1103381415954,3.11502218647071,17723315.0,8827313.0,49.8062185319169,8896002.0,50.1937814680832,13458554.0,75.937,4.2938595268923,4264761.0,24.063,-1.47125339508057,10.0,8.21256065368652,3.38164258003235,14.4927539825439,0.129496231675148,4.250800132751465
